Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
461496,Men 25-34,Increase Sales,15 Days,Twitter,0.1,$500.00 ,7.49,Las Vegas,Spanish,1031,4575,1,Fashion,10/21/2022,Mode Maven
642490,Women 45-60,Product Launch,15 Days,Pinterest,0.14,$500.00 ,0.296720458,Austin,English,606,2953,1,Technology,11/4/2022,Tech Titans
149790,Men 45-60,Product Launch,15 Days,Twitter,0.1,$500.00 ,6.96,Los Angeles,Spanish,1032,4576,9,Technology,12/23/2022,Innovate Infinity
127723,Men 18-24,Product Launch,15 Days,Instagram,0.02,$500.00 ,3.23,Las Vegas,English,1032,4576,3,Fashion,10/31/2022,Chic Couture
481800,Men 18-24,Increase Sales,15 Days,Twitter,0.04,$500.00 ,4.69,Miami,Spanish,1032,4577,6,Health,8/17/2022,Vital Vigor
334417,All Ages,Increase Sales,15 Days,Twitter,0.12,$500.00 ,0.43,New York,French,1032,4577,3,Fashion,12/13/2022,Trend Tailors
120968,Men 25-34,Market Expansion,15 Days,Facebook,0.12,$500.00 ,1.41,Miami,Spanish,1032,4577,1,Food,3/11/2022,Savor Street
597836,All Ages,Product Launch,15 Days,Instagram,0.06,$500.00 ,4.07,New York,Spanish,1032,4578,6,Health,6/21/2022,Pulse Point
929154,Women 18-24,Product Launch,15 Days,Facebook,0.14,$500.00 ,2.02,Miami,Spanish,1032,4578,4,Home,2/10/2022,Space Spruce
916174,All Ages,Product Launch,15 Days,Pinterest,0.1,$500.00 ,0.709626637,New York,Spanish,606,2956,1,Technology,4/2/2022,Cyber Circuit
536338,Men 18-24,Product Launch,15 Days,Instagram,0.13,$500.00 ,3.2,Miami,French,1033,4579,2,Health,7/15/2022,Elixir Essence
745226,All Ages,Brand Awareness,15 Days,Pinterest,0.03,$500.00 ,0.548754099,Austin,Spanish,606,2956,1,Health,3/4/2022,Elixir Essence
236321,Men 35-44,Brand Awareness,15 Days,Twitter,0.09,$500.00 ,4.21,Las Vegas,English,1033,4580,5,Home,1/16/2022,Hearth Harmony
515429,Men 18-24,Product Launch,15 Days,Twitter,0.13,$500.00 ,4.46,Miami,English,1033,4580,2,Home,12/18/2022,Living Luxe
428684,Men 18-24,Brand Awareness,15 Days,Facebook,0.07,$500.00 ,0.25,Austin,French,1033,4581,8,Technology,4/30/2022,Tech Titans
316351,Men 45-60,Brand Awareness,15 Days,Facebook,0.02,$500.00 ,3.1,New York,Spanish,1033,4581,6,Fashion,8/25/2022,Runway Rebels
135682,Men 18-24,Market Expansion,15 Days,Instagram,0.1,$500.00 ,3.44,New York,English,1034,4581,4,Health,12/29/2022,Fitness Front
814185,Women 18-24,Brand Awareness,15 Days,Twitter,0.01,$500.00 ,7.44,Las Vegas,French,1034,4582,7,Technology,10/13/2022,Innovate Infinity
358422,Women 45-60,Increase Sales,15 Days,Instagram,0.12,$500.00 ,3.11,Las Vegas,English,1034,4582,7,Home,5/20/2022,Space Spruce
153285,Men 35-44,Brand Awareness,15 Days,Pinterest,0.14,$500.00 ,0.078648796,Austin,English,607,2958,1,Home,10/21/2022,Cozy Corners
140136,Men 25-34,Brand Awareness,15 Days,Pinterest,0.09,$500.00 ,0.648852567,Miami,Spanish,607,2958,1,Food,9/25/2022,Bistro Bliss
684475,Men 18-24,Brand Awareness,15 Days,Twitter,0.08,$500.00 ,6.81,Los Angeles,French,1034,4583,8,Fashion,1/29/2022,Runway Rebels
321975,Women 35-44,Brand Awareness,15 Days,Twitter,0.12,$500.00 ,7.43,New York,French,1034,4584,1,Fashion,12/7/2022,Mode Maven
825564,Men 25-34,Increase Sales,15 Days,Facebook,0.06,$500.00 ,5.83,Miami,French,1034,4584,9,Food,2/11/2022,Savor Street
619591,Women 25-34,Brand Awareness,15 Days,Instagram,0.11,$500.00 ,4.57,New York,Spanish,1035,4584,3,Food,6/21/2022,Culinary Quest
171939,Women 25-34,Increase Sales,15 Days,Facebook,0.11,$500.00 ,0.03,New York,Spanish,1035,4585,4,Health,6/18/2022,Elixir Essence
158111,Women 18-24,Increase Sales,15 Days,Facebook,0.05,$500.00 ,4.2,Miami,French,1035,4585,7,Fashion,8/12/2022,Vogue Visions
254510,Men 18-24,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.464742886,Miami,French,607,2960,1,Health,8/26/2022,Fitness Front
478334,Women 18-24,Increase Sales,15 Days,Instagram,0.08,$500.00 ,7.46,Miami,English,1035,4586,9,Technology,6/30/2022,Gadget Giants
584103,Men 35-44,Increase Sales,15 Days,Twitter,0.03,$500.00 ,4.16,New York,English,1035,4586,9,Food,9/21/2022,Culinary Quest
839663,All Ages,Increase Sales,15 Days,Twitter,0.14,$500.00 ,5.71,Los Angeles,English,1035,4587,2,Food,6/6/2022,Gourmet Grove
138605,Men 35-44,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,4.27,New York,Spanish,1036,4587,5,Health,1/20/2022,Well Wish
451444,Men 35-44,Increase Sales,15 Days,Instagram,0.01,$500.00 ,2.02,New York,French,1036,4588,10,Home,9/5/2022,Cozy Corners
647514,Men 25-34,Product Launch,15 Days,Facebook,0.03,$500.00 ,7.77,Las Vegas,Spanish,1036,4588,6,Food,4/15/2022,Gastronomy Guild
180787,Men 25-34,Product Launch,15 Days,Twitter,0.14,$500.00 ,3.71,New York,English,1036,4588,3,Home,9/6/2022,Decor Dreams
579456,All Ages,Product Launch,15 Days,Twitter,0.01,$500.00 ,3.75,New York,English,1036,4589,2,Health,7/21/2022,Fitness Front
418915,Women 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00 ,0.71,Austin,Spanish,1036,4589,7,Fashion,9/3/2022,Mode Maven
929735,Women 45-60,Increase Sales,15 Days,Instagram,0.05,$500.00 ,2.98,Austin,English,1036,4590,8,Home,7/9/2022,Cozy Corners
536358,All Ages,Market Expansion,15 Days,Twitter,0.07,$500.00 ,0.56,Las Vegas,French,1036,4590,7,Health,11/27/2022,Wellness Waves
373473,Women 45-60,Market Expansion,15 Days,Facebook,0.03,$500.00 ,0.67,Austin,French,1037,4590,3,Home,6/14/2022,Space Spruce
340188,All Ages,Increase Sales,15 Days,Twitter,0.09,$500.00 ,4.82,Las Vegas,French,1037,4591,9,Technology,9/2/2022,NexGen Nerds
841446,Men 35-44,Product Launch,15 Days,Pinterest,0.05,$500.00 ,1.21369392,Las Vegas,English,609,2964,1,Technology,10/23/2022,Innovate Infinity
572517,Women 25-34,Market Expansion,15 Days,Pinterest,0.11,$500.00 ,0.920548408,New York,Spanish,609,2964,1,Fashion,1/30/2022,Vogue Visions
636756,Women 25-34,Market Expansion,15 Days,Twitter,0.11,$500.00 ,2.26,Los Angeles,French,1037,4592,10,Home,5/29/2022,Furnish Fine
714631,Men 45-60,Brand Awareness,15 Days,Pinterest,0.05,$500.00 ,1.165432159,Austin,Spanish,609,2964,1,Technology,3/3/2022,Code Crafters
861557,All Ages,Product Launch,15 Days,Instagram,0.05,$500.00 ,4.87,Miami,Spanish,1037,4593,2,Fashion,5/31/2022,Fiber Fashion
695662,Men 45-60,Increase Sales,15 Days,Pinterest,0.06,$500.00 ,0.999197204,New York,French,609,2965,1,Food,6/7/2022,Nosh Nirvana
806050,Men 18-24,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.078648796,Las Vegas,Spanish,609,2965,1,Food,9/16/2022,Culinary Quest
301120,All Ages,Brand Awareness,15 Days,Instagram,0.11,$500.00 ,1.29,New York,English,1038,4594,2,Fashion,9/30/2022,Vogue Visions
280416,Women 35-44,Product Launch,15 Days,Instagram,0.09,$500.00 ,6.66,Miami,English,1038,4594,2,Health,5/19/2022,Heal Hub
969195,Men 18-24,Market Expansion,15 Days,Twitter,0.15,$500.00 ,7.41,New York,Spanish,1038,4595,7,Fashion,4/14/2022,Glam Garments
961227,Men 25-34,Product Launch,15 Days,Twitter,0.08,$500.00 ,6.4,Las Vegas,Spanish,1038,4595,5,Food,12/16/2022,Culinary Quest
685595,Men 45-60,Product Launch,15 Days,Facebook,0.12,$500.00 ,7.31,Los Angeles,French,1038,4595,10,Food,3/28/2022,Bistro Bliss
408477,All Ages,Product Launch,15 Days,Twitter,0.08,$500.00 ,7.29,Austin,Spanish,1038,4596,1,Home,2/26/2022,Hearth Harmony
834903,Women 45-60,Market Expansion,15 Days,Instagram,0.05,$500.00 ,7.28,Los Angeles,Spanish,1039,4596,5,Home,9/28/2022,Furnish Fine
267807,Women 35-44,Brand Awareness,15 Days,Twitter,0.1,$500.00 ,0.69,Las Vegas,Spanish,1039,4597,1,Health,12/13/2022,Balance Beam
234175,Women 45-60,Product Launch,15 Days,Instagram,0.12,$500.00 ,6.54,Miami,Spanish,1039,4597,10,Food,4/20/2022,Culinary Quest
506480,Men 35-44,Product Launch,15 Days,Pinterest,0.01,$500.00 ,0.638127731,Las Vegas,English,610,2968,1,Health,8/26/2022,Well Wish
635893,Women 45-60,Market Expansion,15 Days,Twitter,0.04,$500.00 ,4.77,Las Vegas,French,1039,4598,9,Technology,12/5/2022,NexGen Nerds
508897,Women 35-44,Increase Sales,15 Days,Facebook,0.06,$500.00 ,2.55,Las Vegas,Spanish,1039,4598,1,Health,11/26/2022,Aura Align
409567,Men 35-44,Market Expansion,15 Days,Facebook,0.02,$500.00 ,6.43,Austin,French,1039,4599,8,Home,4/14/2022,Hearth Harmony
955698,Women 18-24,Market Expansion,15 Days,Twitter,0.03,$500.00 ,7.3,Los Angeles,French,1039,4599,9,Technology,9/12/2022,Gadget Giants
100505,Men 25-34,Product Launch,15 Days,Facebook,0.09,$500.00 ,1.25,Austin,English,1040,4599,10,Fashion,8/24/2022,Glam Garments
305907,All Ages,Market Expansion,15 Days,Facebook,0.06,$500.00 ,3.02,Las Vegas,French,1040,4600,10,Fashion,4/8/2022,Mode Maven
892579,Men 45-60,Market Expansion,15 Days,Twitter,0.14,$500.00 ,1.1,Austin,Spanish,1040,4600,7,Health,12/2/2022,Heal Hub
796922,Men 35-44,Increase Sales,15 Days,Facebook,0.05,$500.00 ,1.67,Austin,Spanish,1040,4600,8,Health,8/26/2022,Aura Align
858019,Women 45-60,Market Expansion,15 Days,Instagram,0.04,$500.00 ,0.76,Miami,French,1040,4601,1,Fashion,7/18/2022,Trend Tailors
684403,Women 18-24,Increase Sales,15 Days,Twitter,0.15,$500.00 ,2.8,Austin,English,1040,4601,10,Technology,5/31/2022,Code Crafters
126797,Women 45-60,Brand Awareness,15 Days,Instagram,0.1,$500.00 ,5.93,New York,English,1040,4602,6,Technology,4/20/2022,Quantum Quirks
320510,All Ages,Market Expansion,15 Days,Twitter,0.11,$500.00 ,2.84,Austin,English,1041,4602,2,Technology,10/22/2022,Tech Titans
372859,Women 35-44,Market Expansion,15 Days,Twitter,0.06,$500.00 ,1.95,Los Angeles,Spanish,1041,4602,1,Health,8/2/2022,Elixir Essence
511268,Women 45-60,Market Expansion,15 Days,Facebook,0.05,$500.00 ,1.78,Los Angeles,English,1041,4603,1,Technology,3/1/2022,Gadget Giants
962338,Men 25-34,Brand Awareness,15 Days,Twitter,0.02,$500.00 ,7.39,New York,French,1041,4603,5,Food,8/21/2022,Bistro Bliss
579745,Women 35-44,Product Launch,15 Days,Facebook,0.08,$500.00 ,7.07,Los Angeles,Spanish,1041,4604,5,Health,12/14/2022,Balance Beam
174339,Women 18-24,Market Expansion,15 Days,Instagram,0.13,$500.00 ,0.43,Miami,English,1041,4604,5,Health,1/21/2022,Heal Hub
562468,All Ages,Market Expansion,15 Days,Twitter,0.07,$500.00 ,0.71,Las Vegas,Spanish,1041,4604,6,Technology,6/10/2022,Silicon Saga
256533,Men 18-24,Product Launch,15 Days,Instagram,0.03,$500.00 ,5.71,Miami,French,1041,4605,2,Home,5/20/2022,Homely Haven
715562,Men 18-24,Brand Awareness,15 Days,Pinterest,0.12,$500.00 ,0.695326856,Austin,Spanish,611,2973,1,Home,7/1/2022,Nest Neat
902350,Women 45-60,Product Launch,15 Days,Facebook,0.13,$500.00 ,7.43,Miami,English,1042,4606,4,Technology,10/1/2022,Tech Titans
337469,Women 25-34,Product Launch,15 Days,Pinterest,0.12,$500.00 ,0.729288836,Los Angeles,French,611,2973,1,Technology,10/15/2022,Giga Geeks
769242,Women 18-24,Market Expansion,15 Days,Facebook,0.1,$500.00 ,5.48,Los Angeles,Spanish,1042,4606,7,Food,11/17/2022,Gourmet Grove
654906,Men 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,0.756100925,Austin,English,611,2974,1,Fashion,9/25/2022,Runway Rebels
306002,Women 45-60,Increase Sales,15 Days,Twitter,0.1,$500.00 ,0.85,Las Vegas,English,1042,4607,3,Food,3/16/2022,Savor Street
595756,Men 18-24,Market Expansion,15 Days,Twitter,0.08,$500.00 ,1.78,New York,English,1042,4607,5,Fashion,2/21/2022,Chic Couture
617295,Men 45-60,Market Expansion,15 Days,Instagram,0.1,$500.00 ,0.11,Miami,Spanish,1042,4608,5,Health,6/4/2022,Aura Align
428006,Women 18-24,Product Launch,15 Days,Twitter,0.02,$500.00 ,7.9,Los Angeles,Spanish,1043,4608,9,Food,1/9/2022,Savor Street
790437,Women 35-44,Increase Sales,15 Days,Twitter,0.15,$500.00 ,2.32,Los Angeles,English,1043,4609,4,Home,4/30/2022,Cozy Corners
681933,Women 18-24,Brand Awareness,15 Days,Twitter,0.08,$500.00 ,6.19,Los Angeles,French,1043,4609,1,Technology,9/1/2022,Tech Titans
804770,Men 35-44,Product Launch,15 Days,Pinterest,0.08,$500.00 ,0.933060716,Las Vegas,English,612,2975,1,Health,5/7/2022,Balance Beam
222859,Men 35-44,Increase Sales,15 Days,Facebook,0.03,$500.00 ,7.83,New York,French,1043,4610,3,Food,12/31/2022,Gourmet Grove
694319,Women 45-60,Product Launch,15 Days,Instagram,0.03,$500.00 ,1.11,Miami,Spanish,1043,4610,6,Fashion,10/29/2022,Runway Rebels
193116,Women 35-44,Market Expansion,15 Days,Facebook,0.06,$500.00 ,3.13,New York,Spanish,1043,4611,5,Health,5/23/2022,Wellness Waves
223649,Men 18-24,Increase Sales,15 Days,Twitter,0.11,$500.00 ,3.44,Los Angeles,French,1044,4611,10,Food,9/29/2022,Savor Street
633015,Men 35-44,Increase Sales,15 Days,Pinterest,0.09,$500.00 ,0.791850378,New York,French,613,2977,1,Food,12/19/2022,Nosh Nirvana
746386,Men 25-34,Increase Sales,15 Days,Twitter,0.15,$500.00 ,7.94,Los Angeles,English,1044,4612,8,Technology,8/31/2022,Pixel Pioneers
798627,Men 45-60,Brand Awareness,15 Days,Twitter,0.1,$500.00 ,3.05,Austin,English,1044,4612,1,Health,5/11/2022,Aura Align
366640,Men 35-44,Product Launch,15 Days,Twitter,0.03,$500.00 ,5.14,Austin,English,1044,4613,6,Health,11/22/2022,Heal Hub
278901,Women 45-60,Brand Awareness,15 Days,Instagram,0.08,$500.00 ,2.71,New York,Spanish,1044,4613,10,Technology,6/8/2022,Pixel Pioneers
835405,Men 18-24,Increase Sales,15 Days,Instagram,0.02,$500.00 ,5.11,Los Angeles,Spanish,1044,4613,7,Health,4/6/2022,Heal Hub
746059,Men 35-44,Brand Awareness,15 Days,Instagram,0.06,$500.00 ,0.78,Austin,English,1044,4614,6,Food,1/28/2022,Nosh Nirvana
908036,Men 25-34,Brand Awareness,15 Days,Facebook,0.12,$500.00 ,1.61,Los Angeles,English,1045,4614,2,Fashion,1/27/2022,Runway Rebels
834395,All Ages,Product Launch,15 Days,Facebook,0.11,$500.00 ,6.64,Los Angeles,English,1045,4614,4,Technology,5/28/2022,Innovate Infinity
876019,Men 45-60,Market Expansion,15 Days,Facebook,0.07,$500.00 ,6.32,Austin,English,1045,4615,8,Fashion,11/14/2022,Style Sphere
144772,Men 25-34,Brand Awareness,15 Days,Facebook,0.1,$500.00 ,3.77,Los Angeles,French,1045,4615,7,Home,11/3/2022,Furnish Fine
232844,All Ages,Product Launch,15 Days,Facebook,0.1,$500.00 ,4.79,New York,English,1045,4616,5,Home,11/22/2022,Homely Haven
392097,Women 35-44,Product Launch,15 Days,Instagram,0.09,$500.00 ,7.43,Austin,French,1045,4616,5,Technology,5/10/2022,Pixel Pioneers
881551,Men 45-60,Product Launch,15 Days,Pinterest,0.05,$500.00 ,0.146572756,New York,English,613,2980,1,Health,11/10/2022,Aura Align
779042,Men 35-44,Product Launch,15 Days,Instagram,0.09,$500.00 ,7.95,Miami,English,1046,4617,7,Food,11/4/2022,Palate Paradise
322036,All Ages,Increase Sales,15 Days,Facebook,0.03,$500.00 ,0.23,Miami,Spanish,1046,4617,2,Health,4/22/2022,Wellness Waves
171483,Women 18-24,Market Expansion,15 Days,Pinterest,0.14,$500.00 ,0.418268597,New York,English,614,2981,1,Health,7/14/2022,Vital Vigor
435076,Men 18-24,Market Expansion,15 Days,Twitter,0.07,$500.00 ,0.81,Austin,French,1046,4618,9,Fashion,5/26/2022,Vogue Visions
756560,Women 18-24,Market Expansion,15 Days,Pinterest,0.02,$500.00 ,0.88122401,Los Angeles,English,614,2981,1,Food,5/8/2022,Nosh Nirvana
273790,Men 35-44,Increase Sales,15 Days,Twitter,0.12,$500.00 ,1.86,Austin,Spanish,1046,4619,6,Home,3/10/2022,Domestic Dream
463300,Women 25-34,Market Expansion,15 Days,Instagram,0.08,$500.00 ,6.15,Austin,French,1046,4619,4,Home,7/28/2022,Furnish Fine
963555,Men 35-44,Market Expansion,15 Days,Facebook,0.1,$500.00 ,3.75,New York,English,1046,4620,8,Home,6/29/2022,Living Luxe
891918,Men 18-24,Product Launch,15 Days,Twitter,0.13,$500.00 ,6.38,Las Vegas,English,1047,4620,6,Home,6/21/2022,Cozy Corners
833602,Men 25-34,Product Launch,15 Days,Facebook,0.13,$500.00 ,5.15,New York,Spanish,1047,4620,4,Food,10/28/2022,Culinary Quest
589467,Women 25-34,Product Launch,15 Days,Pinterest,0.04,$500.00 ,0.781125542,Miami,French,614,2983,1,Home,9/18/2022,Hearth Harmony
496053,Women 25-34,Increase Sales,15 Days,Twitter,0.06,$500.00 ,1.27,Los Angeles,Spanish,1047,4621,1,Health,2/12/2022,Fitness Front
522069,Men 45-60,Brand Awareness,15 Days,Pinterest,0.07,$500.00 ,0.877649065,Miami,French,614,2984,1,Food,12/13/2022,Nosh Nirvana
541495,Men 45-60,Market Expansion,15 Days,Facebook,0.12,$500.00 ,3.11,Miami,Spanish,1047,4622,6,Technology,5/20/2022,Pixel Pioneers
484186,Women 18-24,Increase Sales,15 Days,Instagram,0.09,$500.00 ,4.39,New York,Spanish,1047,4622,3,Home,9/7/2022,Hearth Harmony
998807,Men 18-24,Product Launch,15 Days,Instagram,0.13,$500.00 ,4.24,Las Vegas,Spanish,1047,4623,6,Health,12/6/2022,Vital Vigor
585260,All Ages,Market Expansion,15 Days,Twitter,0.12,$500.00 ,6.52,Los Angeles,English,1048,4623,6,Home,5/9/2022,Decor Dreams
567730,Men 35-44,Market Expansion,15 Days,Facebook,0.13,$500.00 ,7.16,New York,Spanish,1048,4623,5,Food,3/31/2022,Bistro Bliss
734712,Men 18-24,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,3.02,Los Angeles,English,1048,4624,5,Fashion,5/18/2022,Style Sphere
757053,Women 35-44,Brand Awareness,15 Days,Pinterest,0.11,$500.00 ,1.077846,Miami,Spanish,615,2985,1,Health,7/28/2022,Vital Vigor
896073,Women 45-60,Product Launch,15 Days,Twitter,0.13,$500.00 ,4.84,Las Vegas,French,1048,4625,2,Food,4/10/2022,Bistro Bliss
615331,Women 25-34,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,1.85,Austin,English,1048,4625,6,Home,9/22/2022,Hearth Harmony
921244,Men 45-60,Product Launch,15 Days,Facebook,0.04,$500.00 ,1.25,Austin,French,1048,4625,6,Health,9/19/2022,Vital Vigor
842197,Women 18-24,Product Launch,15 Days,Facebook,0.04,$500.00 ,6.51,Austin,French,1049,4626,8,Health,9/23/2022,Balance Beam
946548,Women 18-24,Brand Awareness,15 Days,Twitter,0.13,$500.00 ,7.7,New York,Spanish,1049,4626,5,Health,11/13/2022,Aura Align
871292,Women 35-44,Increase Sales,15 Days,Facebook,0.12,$500.00 ,1.52,Las Vegas,Spanish,1049,4627,5,Home,3/26/2022,Space Spruce
236082,Men 18-24,Market Expansion,15 Days,Facebook,0.14,$500.00 ,1.68,Austin,Spanish,1049,4627,6,Health,4/16/2022,Balance Beam
946920,Men 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,0.890161373,Los Angeles,English,616,2987,1,Health,5/21/2022,Wellness Waves
931081,Women 35-44,Brand Awareness,15 Days,Facebook,0.12,$500.00 ,4.49,New York,Spanish,1049,4628,9,Home,4/11/2022,Cozy Corners
135294,Men 18-24,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.706051691,Los Angeles,French,616,2988,1,Food,12/4/2022,Bistro Bliss
574188,All Ages,Brand Awareness,15 Days,Twitter,0.06,$500.00 ,5.34,Miami,Spanish,1049,4629,7,Technology,4/21/2022,Quantum Quirks
871072,Men 18-24,Product Launch,15 Days,Instagram,0.14,$500.00 ,3.31,New York,English,1050,4629,2,Health,4/11/2022,Vital Vigor
871656,Men 18-24,Increase Sales,15 Days,Facebook,0.08,$500.00 ,5.37,Las Vegas,Spanish,1050,4629,8,Home,11/13/2022,Hearth Harmony
672148,Women 25-34,Increase Sales,15 Days,Twitter,0.14,$500.00 ,4.38,Las Vegas,French,1050,4630,10,Food,11/15/2022,Epicurean Edge
784722,Men 45-60,Product Launch,15 Days,Facebook,0.06,$500.00 ,5.94,Miami,French,1050,4630,3,Home,10/17/2022,Hearth Harmony
885894,Men 35-44,Product Launch,15 Days,Instagram,0.04,$500.00 ,0.83,Austin,English,1050,4630,1,Health,3/23/2022,Aura Align
255146,Men 35-44,Product Launch,15 Days,Facebook,0.08,$500.00 ,4.95,New York,English,1050,4631,9,Home,12/30/2022,Nest Neat
245470,Men 18-24,Increase Sales,15 Days,Twitter,0.03,$500.00 ,2.61,Los Angeles,Spanish,1050,4631,2,Fashion,6/18/2022,Runway Rebels
449490,Men 18-24,Product Launch,15 Days,Facebook,0.13,$500.00 ,5.5,Las Vegas,Spanish,1051,4632,5,Health,4/11/2022,Elixir Essence
604262,Women 18-24,Brand Awareness,15 Days,Twitter,0.01,$500.00 ,7.26,New York,Spanish,1051,4632,1,Fashion,11/20/2022,Style Sphere
483049,Men 18-24,Increase Sales,15 Days,Instagram,0.1,$500.00 ,5.55,Miami,French,1051,4632,1,Food,8/15/2022,Feast Flavors
464550,Men 18-24,Brand Awareness,15 Days,Pinterest,0.02,$500.00 ,1.319154806,Austin,Spanish,617,2991,1,Fashion,10/2/2022,Chic Couture
886323,Men 18-24,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.636340259,Miami,French,617,2991,1,Health,11/6/2022,Vital Vigor
335725,Women 45-60,Market Expansion,15 Days,Twitter,0.02,$500.00 ,6.79,Los Angeles,French,1051,4634,7,Fashion,12/20/2022,Style Sphere
324841,Women 25-34,Brand Awareness,15 Days,Twitter,0.02,$500.00 ,1.88,Miami,Spanish,1051,4634,9,Food,5/19/2022,Gastronomy Guild
318903,Men 18-24,Brand Awareness,15 Days,Twitter,0.05,$500.00 ,2.53,Los Angeles,English,1051,4634,9,Home,6/29/2022,Cozy Corners
311841,Men 18-24,Increase Sales,15 Days,Twitter,0.08,$500.00 ,1.89,New York,English,1052,4635,6,Technology,5/20/2022,Code Crafters
879091,Men 45-60,Brand Awareness,15 Days,Instagram,0.11,$500.00 ,6.51,New York,Spanish,1052,4635,10,Home,5/16/2022,Decor Dreams
955946,Women 18-24,Market Expansion,15 Days,Pinterest,0.08,$500.00 ,0.55590399,Las Vegas,Spanish,617,2993,1,Fashion,10/22/2022,Trend Tailors
654453,Women 18-24,Brand Awareness,15 Days,Pinterest,0.09,$500.00 ,0.185897154,Miami,Spanish,617,2993,1,Health,1/25/2022,Heal Hub
871124,Men 25-34,Increase Sales,15 Days,Twitter,0.03,$500.00 ,4.71,Los Angeles,Spanish,1052,4636,1,Fashion,9/20/2022,Style Sphere
841250,Women 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00 ,1.16,Las Vegas,Spanish,1052,4637,8,Home,9/26/2022,Space Spruce
761632,Women 25-34,Brand Awareness,15 Days,Twitter,0.05,$500.00 ,4.4,New York,Spanish,1052,4637,7,Fashion,3/8/2022,Style Sphere
331792,Men 18-24,Brand Awareness,15 Days,Facebook,0.12,$500.00 ,5.68,New York,French,1053,4638,4,Health,5/10/2022,Well Wish
716293,Women 35-44,Product Launch,15 Days,Facebook,0.15,$500.00 ,1.94,New York,Spanish,1053,4638,2,Home,6/11/2022,Hearth Harmony
518257,Men 45-60,Market Expansion,15 Days,Twitter,0.07,$500.00 ,0.2,Miami,French,1053,4638,6,Home,11/9/2022,Decor Dreams
